genox_zdb_id,genox_exp_zdb_id,genox_is_standard,genox_is_std_or_generic_control,genox_fish_zdb_id
ZDB-GENOX-170523-21,ZDB-EXP-070511-5,t,t,ZDB-FISH-170523-11
ZDB-GENOX-170523-22,ZDB-EXP-170523-4,f,f,ZDB-FISH-170523-11
ZDB-GENOX-170523-23,ZDB-EXP-170523-4,f,f,ZDB-FISH-170523-8
ZDB-GENOX-170523-24,ZDB-EXP-070511-5,t,t,ZDB-FISH-170523-12
ZDB-GENOX-170523-25,ZDB-EXP-170523-4,f,f,ZDB-FISH-170523-12
ZDB-GENOX-170523-26,ZDB-EXP-070511-5,t,t,ZDB-FISH-150901-6484
ZDB-GENOX-170523-27,ZDB-EXP-070511-5,t,t,ZDB-FISH-170523-15
ZDB-GENOX-170523-28,ZDB-EXP-070511-5,t,t,ZDB-FISH-170523-16
ZDB-GENOX-170523-29,ZDB-EXP-070511-5,t,t,ZDB-FISH-150901-14815
ZDB-GENOX-170523-3,ZDB-EXP-070511-5,t,t,ZDB-FISH-170523-2
ZDB-GENOX-170523-30,ZDB-EXP-070511-5,t,t,ZDB-FISH-150901-3949
ZDB-GENOX-170523-31,ZDB-EXP-070511-5,t,t,ZDB-FISH-170523-17
ZDB-GENOX-170523-32,ZDB-EXP-041102-1,t,t,ZDB-FISH-170522-4
ZDB-GENOX-170523-33,ZDB-EXP-041102-1,t,t,ZDB-FISH-170523-18
ZDB-GENOX-170523-34,ZDB-EXP-041102-1,t,t,ZDB-FISH-170523-19
ZDB-GENOX-170523-35,ZDB-EXP-041102-1,t,t,ZDB-FISH-170523-20
ZDB-GENOX-170523-36,ZDB-EXP-041102-1,t,t,ZDB-FISH-170523-21
ZDB-GENOX-170523-4,ZDB-EXP-070511-5,t,t,ZDB-FISH-170523-4
ZDB-GENOX-170523-5,ZDB-EXP-070511-5,t,t,ZDB-FISH-170523-5
ZDB-GENOX-170523-6,ZDB-EXP-070511-5,t,t,ZDB-FISH-150901-4057
ZDB-GENOX-170523-7,ZDB-EXP-170523-2,f,f,ZDB-FISH-150901-4057
ZDB-GENOX-170523-8,ZDB-EXP-170428-5,f,f,ZDB-FISH-150901-29105
ZDB-GENOX-170523-9,ZDB-EXP-170523-2,f,f,ZDB-FISH-150901-29105
ZDB-GENOX-170524-1,ZDB-EXP-170524-1,f,f,ZDB-FISH-150901-27842
ZDB-GENOX-170524-10,ZDB-EXP-170524-8,f,f,ZDB-FISH-150901-27842
ZDB-GENOX-170524-11,ZDB-EXP-170524-9,f,f,ZDB-FISH-150901-27842
ZDB-GENOX-170524-12,ZDB-EXP-041102-1,t,t,ZDB-FISH-170524-5
ZDB-GENOX-170524-13,ZDB-EXP-041102-1,t,t,ZDB-FISH-170524-4
ZDB-GENOX-170524-14,ZDB-EXP-070511-5,t,t,ZDB-FISH-170524-6
ZDB-GENOX-170524-2,ZDB-EXP-170524-1,f,f,ZDB-FISH-150901-26011
ZDB-GENOX-170524-3,ZDB-EXP-170524-1,f,f,ZDB-FISH-170524-2
ZDB-GENOX-170524-4,ZDB-EXP-170524-1,f,f,ZDB-FISH-170524-1
ZDB-GENOX-170524-5,ZDB-EXP-070511-5,t,t,ZDB-FISH-170524-3
ZDB-GENOX-170524-6,ZDB-EXP-170524-1,f,f,ZDB-FISH-170524-3
ZDB-GENOX-170524-7,ZDB-EXP-170524-1,f,f,ZDB-FISH-150901-4903
ZDB-GENOX-170524-8,ZDB-EXP-170524-3,f,f,ZDB-FISH-150901-4903
ZDB-GENOX-170524-9,ZDB-EXP-170524-2,f,f,ZDB-FISH-150901-27842
ZDB-GENOX-170525-1,ZDB-EXP-041102-1,t,t,ZDB-FISH-170524-7
ZDB-GENOX-170525-10,ZDB-EXP-041102-1,t,t,ZDB-FISH-170524-6
ZDB-GENOX-170525-11,ZDB-EXP-070511-5,t,t,ZDB-FISH-170525-3
ZDB-GENOX-170525-12,ZDB-EXP-070511-5,t,t,ZDB-FISH-170525-4
ZDB-GENOX-170525-13,ZDB-EXP-070511-5,t,t,ZDB-FISH-170525-5
ZDB-GENOX-170525-14,ZDB-EXP-041102-1,t,t,ZDB-FISH-170525-6
ZDB-GENOX-170525-15,ZDB-EXP-170428-6,f,f,ZDB-FISH-150901-29105
ZDB-GENOX-170525-16,ZDB-EXP-170428-6,f,f,ZDB-FISH-150901-19122
ZDB-GENOX-170525-17,ZDB-EXP-170428-6,f,f,ZDB-FISH-170525-7
ZDB-GENOX-170525-18,ZDB-EXP-170428-6,f,f,ZDB-FISH-170428-11
ZDB-GENOX-170525-19,ZDB-EXP-041102-1,t,t,ZDB-FISH-170525-8
ZDB-GENOX-170525-2,ZDB-EXP-041102-1,t,t,ZDB-FISH-170524-10
ZDB-GENOX-170525-20,ZDB-EXP-070511-5,t,t,ZDB-FISH-170525-11
ZDB-GENOX-170525-21,ZDB-EXP-170525-2,f,f,ZDB-FISH-150901-26642
ZDB-GENOX-170525-22,ZDB-EXP-041102-1,t,t,ZDB-FISH-170525-13
ZDB-GENOX-170525-23,ZDB-EXP-041102-1,t,t,ZDB-FISH-170525-14
ZDB-GENOX-170525-24,ZDB-EXP-041102-1,t,t,ZDB-FISH-170525-12
ZDB-GENOX-170525-25,ZDB-EXP-070511-5,t,t,ZDB-FISH-170525-15
ZDB-GENOX-170525-26,ZDB-EXP-070511-5,t,t,ZDB-FISH-170525-24
ZDB-GENOX-170525-27,ZDB-EXP-070511-5,t,t,ZDB-FISH-170525-18
ZDB-GENOX-170525-28,ZDB-EXP-070511-5,t,t,ZDB-FISH-170525-25
ZDB-GENOX-170525-29,ZDB-EXP-070511-5,t,t,ZDB-FISH-170525-19
ZDB-GENOX-170525-3,ZDB-EXP-070511-5,t,t,ZDB-FISH-170524-10
ZDB-GENOX-170525-30,ZDB-EXP-070511-5,t,t,ZDB-FISH-170525-32
ZDB-GENOX-170525-31,ZDB-EXP-070511-5,t,t,ZDB-FISH-170525-21
ZDB-GENOX-170525-32,ZDB-EXP-070511-5,t,t,ZDB-FISH-170525-31
ZDB-GENOX-170525-33,ZDB-EXP-070511-5,t,t,ZDB-FISH-170525-22
ZDB-GENOX-170525-34,ZDB-EXP-070511-5,t,t,ZDB-FISH-170525-30
ZDB-GENOX-170525-35,ZDB-EXP-070511-5,t,t,ZDB-FISH-170525-29
ZDB-GENOX-170525-36,ZDB-EXP-070511-5,t,t,ZDB-FISH-170525-28
ZDB-GENOX-170525-37,ZDB-EXP-070511-5,t,t,ZDB-FISH-170525-27
ZDB-GENOX-170525-38,ZDB-EXP-070511-5,t,t,ZDB-FISH-170525-26
ZDB-GENOX-170525-39,ZDB-EXP-070511-5,t,t,ZDB-FISH-170525-16
ZDB-GENOX-170525-4,ZDB-EXP-041102-1,t,t,ZDB-FISH-170523-14
ZDB-GENOX-170525-40,ZDB-EXP-070511-5,t,t,ZDB-FISH-170525-17
ZDB-GENOX-170525-41,ZDB-EXP-070511-5,t,t,ZDB-FISH-170525-20
ZDB-GENOX-170525-42,ZDB-EXP-070511-5,t,t,ZDB-FISH-170525-23
ZDB-GENOX-170525-43,ZDB-EXP-170525-3,f,f,ZDB-FISH-150901-29105
ZDB-GENOX-170525-44,ZDB-EXP-170414-7,f,f,ZDB-FISH-170414-14
ZDB-GENOX-170525-45,ZDB-EXP-070511-5,t,t,ZDB-FISH-170525-33
ZDB-GENOX-170525-46,ZDB-EXP-070511-5,t,t,ZDB-FISH-170525-34
ZDB-GENOX-170525-47,ZDB-EXP-070511-5,t,t,ZDB-FISH-170525-36
ZDB-GENOX-170525-48,ZDB-EXP-070511-5,t,t,ZDB-FISH-170525-38
ZDB-GENOX-170525-49,ZDB-EXP-070511-5,t,t,ZDB-FISH-170525-41
ZDB-GENOX-170525-5,ZDB-EXP-041102-1,t,t,ZDB-FISH-170523-13
ZDB-GENOX-170525-50,ZDB-EXP-070511-5,t,t,ZDB-FISH-170525-42
ZDB-GENOX-170525-51,ZDB-EXP-070511-5,t,t,ZDB-FISH-170525-43
ZDB-GENOX-170525-52,ZDB-EXP-070511-5,t,t,ZDB-FISH-170525-44
ZDB-GENOX-170525-6,ZDB-EXP-041102-1,t,t,ZDB-FISH-170525-1
ZDB-GENOX-170525-7,ZDB-EXP-170428-6,f,f,ZDB-FISH-170525-1
ZDB-GENOX-170525-8,ZDB-EXP-170428-6,f,f,ZDB-FISH-170525-2
ZDB-GENOX-170525-9,ZDB-EXP-041102-1,t,t,ZDB-FISH-170525-2
ZDB-GENOX-170526-1,ZDB-EXP-170526-1,f,f,ZDB-FISH-150901-19390
ZDB-GENOX-170526-10,ZDB-EXP-170526-2,f,f,ZDB-FISH-170522-4
ZDB-GENOX-170526-11,ZDB-EXP-170526-2,f,f,ZDB-FISH-170523-18
ZDB-GENOX-170526-12,ZDB-EXP-170526-4,f,f,ZDB-FISH-150901-21109
ZDB-GENOX-170526-13,ZDB-EXP-041102-1,t,t,ZDB-FISH-170526-5
ZDB-GENOX-170526-14,ZDB-EXP-041102-1,t,t,ZDB-FISH-170526-6
ZDB-GENOX-170526-15,ZDB-EXP-170526-3,f,f,ZDB-FISH-170526-1
ZDB-GENOX-170526-16,ZDB-EXP-041102-1,t,t,ZDB-FISH-170526-7
ZDB-GENOX-170526-17,ZDB-EXP-170526-5,f,f,ZDB-FISH-150901-3654
ZDB-GENOX-170526-18,ZDB-EXP-070511-5,t,t,ZDB-FISH-170523-18
ZDB-GENOX-170526-19,ZDB-EXP-170525-1,f,f,ZDB-FISH-170523-18
ZDB-GENOX-170526-2,ZDB-EXP-041102-1,t,t,ZDB-FISH-170526-1
ZDB-GENOX-170526-20,ZDB-EXP-170525-1,f,f,ZDB-FISH-150901-14790
ZDB-GENOX-170526-21,ZDB-EXP-170525-1,f,f,ZDB-FISH-170522-4
ZDB-GENOX-170526-22,ZDB-EXP-070511-5,t,t,ZDB-FISH-170522-4
ZDB-GENOX-170526-23,ZDB-EXP-170525-1,f,f,ZDB-FISH-150901-22155
ZDB-GENOX-170526-24,ZDB-EXP-041102-1,t,t,ZDB-FISH-170526-10
ZDB-GENOX-170526-25,ZDB-EXP-041102-1,t,t,ZDB-FISH-170526-11
ZDB-GENOX-170526-26,ZDB-EXP-041102-1,t,t,ZDB-FISH-170526-8
ZDB-GENOX-170526-27,ZDB-EXP-041102-1,t,t,ZDB-FISH-170526-9
ZDB-GENOX-170526-28,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-5598
ZDB-GENOX-170526-29,ZDB-EXP-041102-1,t,t,ZDB-FISH-170526-13
ZDB-GENOX-170526-3,ZDB-EXP-070511-5,t,t,ZDB-FISH-170526-1
ZDB-GENOX-170526-30,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-29163
ZDB-GENOX-170526-31,ZDB-EXP-041102-1,t,t,ZDB-FISH-170526-14
ZDB-GENOX-170526-32,ZDB-EXP-041102-1,t,t,ZDB-FISH-170526-15
ZDB-GENOX-170526-33,ZDB-EXP-041102-1,t,t,ZDB-FISH-170526-17
ZDB-GENOX-170526-34,ZDB-EXP-041102-1,t,t,ZDB-FISH-170526-16
ZDB-GENOX-170526-4,ZDB-EXP-170526-2,f,f,ZDB-FISH-150901-4016
ZDB-GENOX-170526-5,ZDB-EXP-170526-2,f,f,ZDB-FISH-170526-2
ZDB-GENOX-170526-6,ZDB-EXP-170526-2,f,f,ZDB-FISH-170526-3
ZDB-GENOX-170526-7,ZDB-EXP-170526-2,f,f,ZDB-FISH-170526-4
ZDB-GENOX-170526-8,ZDB-EXP-170526-2,f,f,ZDB-FISH-150901-14790
ZDB-GENOX-170526-9,ZDB-EXP-170526-2,f,f,ZDB-FISH-150901-22155
ZDB-GENOX-170530-1,ZDB-EXP-041102-1,t,t,ZDB-FISH-170530-5
ZDB-GENOX-170530-10,ZDB-EXP-170530-7,f,f,ZDB-FISH-150901-8139
ZDB-GENOX-170530-11,ZDB-EXP-041102-1,t,t,ZDB-FISH-170519-3
ZDB-GENOX-170530-12,ZDB-EXP-170530-8,f,f,ZDB-FISH-150901-27842
ZDB-GENOX-170530-13,ZDB-EXP-170530-9,f,f,ZDB-FISH-150901-27842
ZDB-GENOX-170530-14,ZDB-EXP-170530-10,f,f,ZDB-FISH-150901-27842
ZDB-GENOX-170530-15,ZDB-EXP-070511-5,t,t,ZDB-FISH-170530-12
ZDB-GENOX-170530-16,ZDB-EXP-041102-1,t,t,ZDB-FISH-170530-13
ZDB-GENOX-170530-17,ZDB-EXP-041102-1,t,t,ZDB-FISH-170530-14
ZDB-GENOX-170530-18,ZDB-EXP-041102-1,t,t,ZDB-FISH-170530-15
ZDB-GENOX-170530-19,ZDB-EXP-041102-1,t,t,ZDB-FISH-170530-16
ZDB-GENOX-170530-2,ZDB-EXP-041102-1,t,t,ZDB-FISH-170530-6
ZDB-GENOX-170530-20,ZDB-EXP-041102-1,t,t,ZDB-FISH-170530-17
ZDB-GENOX-170530-21,ZDB-EXP-041102-1,t,t,ZDB-FISH-170530-18
ZDB-GENOX-170530-22,ZDB-EXP-041102-1,t,t,ZDB-FISH-170530-19
ZDB-GENOX-170530-23,ZDB-EXP-041102-1,t,t,ZDB-FISH-170530-20
ZDB-GENOX-170530-24,ZDB-EXP-041102-1,t,t,ZDB-FISH-170530-21
ZDB-GENOX-170530-25,ZDB-EXP-041102-1,t,t,ZDB-FISH-170530-22
ZDB-GENOX-170530-26,ZDB-EXP-041102-1,t,t,ZDB-FISH-170530-23
ZDB-GENOX-170530-27,ZDB-EXP-041102-1,t,t,ZDB-FISH-170530-24
ZDB-GENOX-170530-3,ZDB-EXP-041102-1,t,t,ZDB-FISH-170530-7
ZDB-GENOX-170530-4,ZDB-EXP-041102-1,t,t,ZDB-FISH-170530-8
ZDB-GENOX-170530-5,ZDB-EXP-070511-5,t,t,ZDB-FISH-170530-8
ZDB-GENOX-170530-6,ZDB-EXP-170530-2,f,f,ZDB-FISH-170530-8
ZDB-GENOX-170530-7,ZDB-EXP-170530-3,f,f,ZDB-FISH-150901-8139
ZDB-GENOX-170530-8,ZDB-EXP-170530-5,f,f,ZDB-FISH-150901-8139
ZDB-GENOX-170530-9,ZDB-EXP-170530-6,f,f,ZDB-FISH-150901-8139
ZDB-GENOX-170531-1,ZDB-EXP-041102-1,t,t,ZDB-FISH-170531-1
ZDB-GENOX-170531-10,ZDB-EXP-070511-5,t,t,ZDB-FISH-170531-7
ZDB-GENOX-170531-11,ZDB-EXP-170531-2,f,f,ZDB-FISH-170531-7
ZDB-GENOX-170531-12,ZDB-EXP-170531-2,f,f,ZDB-FISH-170531-6
ZDB-GENOX-170531-13,ZDB-EXP-170531-2,f,f,ZDB-FISH-150901-14755
ZDB-GENOX-170531-14,ZDB-EXP-170531-2,f,f,ZDB-FISH-150901-29105
ZDB-GENOX-170531-15,ZDB-EXP-170531-3,f,f,ZDB-FISH-170531-4
ZDB-GENOX-170531-16,ZDB-EXP-170531-4,f,f,ZDB-FISH-150901-29105
ZDB-GENOX-170531-17,ZDB-EXP-170531-5,f,f,ZDB-FISH-150901-29105
ZDB-GENOX-170531-18,ZDB-EXP-170531-5,f,f,ZDB-FISH-170531-4
ZDB-GENOX-170531-19,ZDB-EXP-170531-4,f,f,ZDB-FISH-170531-4
ZDB-GENOX-170531-2,ZDB-EXP-041102-1,t,t,ZDB-FISH-170531-2
ZDB-GENOX-170531-20,ZDB-EXP-170531-6,f,f,ZDB-FISH-170531-4
ZDB-GENOX-170531-21,ZDB-EXP-170531-7,f,f,ZDB-FISH-170531-4
ZDB-GENOX-170531-22,ZDB-EXP-041102-1,t,t,ZDB-FISH-170531-4
ZDB-GENOX-170531-3,ZDB-EXP-041102-1,t,t,ZDB-FISH-170531-3
ZDB-GENOX-170531-4,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-16322
ZDB-GENOX-170531-5,ZDB-EXP-070511-5,t,t,ZDB-FISH-170531-1
ZDB-GENOX-170531-6,ZDB-EXP-070511-5,t,t,ZDB-FISH-170531-4
ZDB-GENOX-170531-7,ZDB-EXP-170531-2,f,f,ZDB-FISH-170531-4
ZDB-GENOX-170531-8,ZDB-EXP-041102-1,t,t,ZDB-FISH-170531-6
ZDB-GENOX-170531-9,ZDB-EXP-070511-5,t,t,ZDB-FISH-170531-6
ZDB-GENOX-170601-1,ZDB-EXP-170601-3,f,f,ZDB-FISH-150901-8500
ZDB-GENOX-170601-10,ZDB-EXP-170601-4,f,f,ZDB-FISH-150901-27842
ZDB-GENOX-170601-11,ZDB-EXP-170601-5,f,f,ZDB-FISH-150901-3654
ZDB-GENOX-170601-12,ZDB-EXP-170601-8,f,f,ZDB-FISH-150901-29105
ZDB-GENOX-170601-13,ZDB-EXP-170601-10,f,f,ZDB-FISH-150901-29105
ZDB-GENOX-170601-14,ZDB-EXP-170601-13,f,f,ZDB-FISH-150901-29105
ZDB-GENOX-170601-15,ZDB-EXP-170601-11,f,f,ZDB-FISH-150901-8500
ZDB-GENOX-170601-16,ZDB-EXP-170601-16,f,f,ZDB-FISH-150901-8500
ZDB-GENOX-170601-17,ZDB-EXP-170601-15,f,f,ZDB-FISH-150901-8500
ZDB-GENOX-170601-18,ZDB-EXP-170601-18,f,f,ZDB-FISH-150901-8500
ZDB-GENOX-170601-19,ZDB-EXP-170601-19,f,f,ZDB-FISH-150901-8500
ZDB-GENOX-170601-2,ZDB-EXP-070511-5,t,t,ZDB-FISH-170601-5
ZDB-GENOX-170601-20,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-13438
ZDB-GENOX-170601-3,ZDB-EXP-170601-2,f,f,ZDB-FISH-170601-5
ZDB-GENOX-170601-4,ZDB-EXP-170601-1,f,f,ZDB-FISH-170601-5
ZDB-GENOX-170601-5,ZDB-EXP-041102-1,t,t,ZDB-FISH-170601-3
ZDB-GENOX-170601-6,ZDB-EXP-041102-1,t,t,ZDB-FISH-170601-2
ZDB-GENOX-170601-7,ZDB-EXP-041102-1,t,t,ZDB-FISH-170601-5
ZDB-GENOX-170601-8,ZDB-EXP-170601-2,f,f,ZDB-FISH-150901-29105
ZDB-GENOX-170601-9,ZDB-EXP-170601-1,f,f,ZDB-FISH-150901-29105
ZDB-GENOX-170602-1,ZDB-EXP-041102-1,t,t,ZDB-FISH-170601-4
ZDB-GENOX-170602-2,ZDB-EXP-041102-1,t,t,ZDB-FISH-170602-1
ZDB-GENOX-170602-3,ZDB-EXP-170602-1,f,f,ZDB-FISH-150901-29105
ZDB-GENOX-170602-4,ZDB-EXP-041102-1,t,t,ZDB-FISH-170602-2
ZDB-GENOX-170602-5,ZDB-EXP-041102-1,t,t,ZDB-FISH-170602-3
ZDB-GENOX-170602-6,ZDB-EXP-041102-1,t,t,ZDB-FISH-170602-4
ZDB-GENOX-170602-7,ZDB-EXP-041102-1,t,t,ZDB-FISH-170602-5
ZDB-GENOX-170602-8,ZDB-EXP-170602-2,f,f,ZDB-FISH-150901-29105
ZDB-GENOX-170605-1,ZDB-EXP-170605-1,f,f,ZDB-FISH-150901-27842
ZDB-GENOX-170605-2,ZDB-EXP-041102-1,t,t,ZDB-FISH-170605-1
ZDB-GENOX-170605-3,ZDB-EXP-070511-5,t,t,ZDB-FISH-170601-2
ZDB-GENOX-170605-4,ZDB-EXP-170531-1,f,f,ZDB-FISH-170601-2
ZDB-GENOX-170605-5,ZDB-EXP-070511-5,t,t,ZDB-FISH-170605-3
ZDB-GENOX-170605-6,ZDB-EXP-170531-1,f,f,ZDB-FISH-170605-3
ZDB-GENOX-170605-7,ZDB-EXP-170531-1,f,f,ZDB-FISH-170605-5
ZDB-GENOX-170605-8,ZDB-EXP-070511-5,t,t,ZDB-FISH-170605-5
ZDB-GENOX-170606-1,ZDB-EXP-170606-1,f,f,ZDB-FISH-150901-27842
ZDB-GENOX-170606-2,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-14282
ZDB-GENOX-170606-3,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-2444
ZDB-GENOX-170606-4,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-12436
ZDB-GENOX-170606-5,ZDB-EXP-170606-3,f,f,ZDB-FISH-150901-27842
ZDB-GENOX-170606-6,ZDB-EXP-170606-2,f,f,ZDB-FISH-150901-27842
ZDB-GENOX-170606-7,ZDB-EXP-170606-6,f,f,ZDB-FISH-150901-27842
ZDB-GENOX-170606-8,ZDB-EXP-170606-5,f,f,ZDB-FISH-150901-27842
ZDB-GENOX-170606-9,ZDB-EXP-170606-4,f,f,ZDB-FISH-150901-27842
ZDB-GENOX-170607-1,ZDB-EXP-170417-10,f,f,ZDB-FISH-150901-6666
ZDB-GENOX-170607-10,ZDB-EXP-170607-5,f,f,ZDB-FISH-150901-27842
ZDB-GENOX-170607-11,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-29845
ZDB-GENOX-170607-12,ZDB-EXP-041102-1,t,t,ZDB-FISH-170607-2
ZDB-GENOX-170607-13,ZDB-EXP-041102-1,t,t,ZDB-FISH-170607-3
ZDB-GENOX-170607-14,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-5116
ZDB-GENOX-170607-15,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-9979
ZDB-GENOX-170607-16,ZDB-EXP-041102-1,t,t,ZDB-FISH-170607-4
ZDB-GENOX-170607-17,ZDB-EXP-041102-1,t,t,ZDB-FISH-170524-8
ZDB-GENOX-170607-18,ZDB-EXP-041102-1,t,t,ZDB-FISH-170524-9
ZDB-GENOX-170607-19,ZDB-EXP-041102-1,t,t,ZDB-FISH-170607-5
ZDB-GENOX-170607-2,ZDB-EXP-170417-11,f,f,ZDB-FISH-150901-6666
ZDB-GENOX-170607-20,ZDB-EXP-170607-6,f,f,ZDB-FISH-150901-29105
ZDB-GENOX-170607-3,ZDB-EXP-170607-1,f,f,ZDB-FISH-150901-13029
ZDB-GENOX-170607-4,ZDB-EXP-170607-2,f,f,ZDB-FISH-150901-27842
ZDB-GENOX-170607-5,ZDB-EXP-170607-3,f,f,ZDB-FISH-150901-27842
ZDB-GENOX-170607-6,ZDB-EXP-170607-3,f,f,ZDB-FISH-150901-23224
ZDB-GENOX-170607-7,ZDB-EXP-170607-3,f,f,ZDB-FISH-150901-29105
ZDB-GENOX-170607-8,ZDB-EXP-170607-3,f,f,ZDB-FISH-170607-1
ZDB-GENOX-170607-9,ZDB-EXP-070511-5,t,t,ZDB-FISH-170607-1
ZDB-GENOX-170608-1,ZDB-EXP-170608-1,f,f,ZDB-FISH-150901-27842
ZDB-GENOX-170608-10,ZDB-EXP-170608-2,f,f,ZDB-FISH-170608-8
ZDB-GENOX-170608-11,ZDB-EXP-170608-3,f,f,ZDB-FISH-170608-6
ZDB-GENOX-170608-12,ZDB-EXP-170608-3,f,f,ZDB-FISH-170608-4
ZDB-GENOX-170608-13,ZDB-EXP-170608-2,f,f,ZDB-FISH-170608-9
ZDB-GENOX-170608-14,ZDB-EXP-070511-5,t,t,ZDB-FISH-170608-9
ZDB-GENOX-170608-15,ZDB-EXP-070511-5,t,t,ZDB-FISH-150901-18245
ZDB-GENOX-170608-16,ZDB-EXP-070511-5,t,t,ZDB-FISH-170608-10
ZDB-GENOX-170608-17,ZDB-EXP-070511-5,t,t,ZDB-FISH-170608-11
ZDB-GENOX-170608-18,ZDB-EXP-070511-5,t,t,ZDB-FISH-170608-12
ZDB-GENOX-170608-2,ZDB-EXP-041102-1,t,t,ZDB-FISH-170608-1
ZDB-GENOX-170608-23,ZDB-EXP-041102-1,t,t,ZDB-FISH-170608-17
ZDB-GENOX-170608-24,ZDB-EXP-041102-1,t,t,ZDB-FISH-170608-18
ZDB-GENOX-170608-25,ZDB-EXP-041102-1,t,t,ZDB-FISH-170608-20
ZDB-GENOX-170608-26,ZDB-EXP-041102-1,t,t,ZDB-FISH-170608-19
ZDB-GENOX-170608-27,ZDB-EXP-070511-5,t,t,ZDB-FISH-150901-17841
ZDB-GENOX-170608-28,ZDB-EXP-070511-5,t,t,ZDB-FISH-170608-21
ZDB-GENOX-170608-29,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-16302
ZDB-GENOX-170608-3,ZDB-EXP-070511-5,t,t,ZDB-FISH-170608-2
ZDB-GENOX-170608-30,ZDB-EXP-041102-1,t,t,ZDB-FISH-170608-22
ZDB-GENOX-170608-31,ZDB-EXP-170608-5,f,f,ZDB-FISH-150901-29105
ZDB-GENOX-170608-32,ZDB-EXP-041102-1,t,t,ZDB-FISH-170608-6
ZDB-GENOX-170608-33,ZDB-EXP-170608-6,f,f,ZDB-FISH-151105-25
ZDB-GENOX-170608-34,ZDB-EXP-170608-6,f,f,ZDB-FISH-150901-2166
ZDB-GENOX-170608-35,ZDB-EXP-170608-6,f,f,ZDB-FISH-170608-23
ZDB-GENOX-170608-36,ZDB-EXP-170608-6,f,f,ZDB-FISH-151106-1
ZDB-GENOX-170608-37,ZDB-EXP-170608-6,f,f,ZDB-FISH-170608-24
ZDB-GENOX-170608-38,ZDB-EXP-170608-6,f,f,ZDB-FISH-170608-26
ZDB-GENOX-170608-39,ZDB-EXP-170608-6,f,f,ZDB-FISH-170608-25
ZDB-GENOX-170608-4,ZDB-EXP-170608-2,f,f,ZDB-FISH-170608-7
ZDB-GENOX-170608-40,ZDB-EXP-041102-1,t,t,ZDB-FISH-170608-27
ZDB-GENOX-170608-41,ZDB-EXP-170608-6,f,f,ZDB-FISH-170608-31
ZDB-GENOX-170608-42,ZDB-EXP-170608-6,f,f,ZDB-FISH-170608-32
ZDB-GENOX-170608-43,ZDB-EXP-170608-6,f,f,ZDB-FISH-151106-3
ZDB-GENOX-170608-44,ZDB-EXP-170608-6,f,f,ZDB-FISH-170608-28
ZDB-GENOX-170608-45,ZDB-EXP-170608-6,f,f,ZDB-FISH-170608-30
ZDB-GENOX-170608-46,ZDB-EXP-170608-6,f,f,ZDB-FISH-170608-29
ZDB-GENOX-170608-5,ZDB-EXP-070511-5,t,t,ZDB-FISH-170608-7
ZDB-GENOX-170608-6,ZDB-EXP-041102-1,t,t,ZDB-FISH-170608-3
ZDB-GENOX-170608-7,ZDB-EXP-170608-3,f,f,ZDB-FISH-170608-3
ZDB-GENOX-170608-8,ZDB-EXP-170608-3,f,f,ZDB-FISH-170608-5
ZDB-GENOX-170608-9,ZDB-EXP-070511-5,t,t,ZDB-FISH-170608-8
ZDB-GENOX-170609-1,ZDB-EXP-170609-1,f,f,ZDB-FISH-151105-25
ZDB-GENOX-170609-10,ZDB-EXP-170609-6,f,f,ZDB-FISH-150901-29084
ZDB-GENOX-170609-11,ZDB-EXP-041102-1,t,t,ZDB-FISH-170609-1
ZDB-GENOX-170609-12,ZDB-EXP-041102-1,t,t,ZDB-FISH-170609-3
ZDB-GENOX-170609-13,ZDB-EXP-041102-1,t,t,ZDB-FISH-170609-2
ZDB-GENOX-170609-14,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-26421
ZDB-GENOX-170609-15,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-9174
ZDB-GENOX-170609-2,ZDB-EXP-170609-2,f,f,ZDB-FISH-151105-25
ZDB-GENOX-170609-3,ZDB-EXP-170609-3,f,f,ZDB-FISH-151105-25
ZDB-GENOX-170609-4,ZDB-EXP-170609-4,f,f,ZDB-FISH-151105-25
ZDB-GENOX-170609-5,ZDB-EXP-170609-3,f,f,ZDB-FISH-151106-1
ZDB-GENOX-170609-6,ZDB-EXP-170609-4,f,f,ZDB-FISH-151106-1
ZDB-GENOX-170609-7,ZDB-EXP-170609-3,f,f,ZDB-FISH-170608-23
ZDB-GENOX-170609-8,ZDB-EXP-170609-4,f,f,ZDB-FISH-170608-23
ZDB-GENOX-170609-9,ZDB-EXP-170609-5,f,f,ZDB-FISH-150901-29084
