expid,cdtid,zecoid,aotermid,chebiTermId,otherTermId,cctermid
ZDB-EXP-130731-1,ZDB-CDT-070619-1,ZECO:0000102,none,none,CHEBI:86193,
ZDB-EXP-130731-2,ZDB-CDT-070619-1,ZECO:0000102,none,none,CHEBI:86193,
ZDB-EXP-130731-3,ZDB-CDT-070619-1,ZECO:0000102,none,none,CHEBI:86193,
ZDB-EXP-130731-9,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:78741,
ZDB-EXP-130801-2,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-130802-1,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-130806-1,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-130806-2,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:86290,
ZDB-EXP-130806-3,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:62882,
ZDB-EXP-130807-1,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-130807-2,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-130807-4,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-130807-4,ZDB-CDT-050127-25,ZECO:0000102,none,none,CHEBI:63449,
ZDB-EXP-130809-2,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:7565,
ZDB-EXP-130809-8,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-130812-2,ZDB-CDT-050127-31,ZECO:0000155,none,none,,
ZDB-EXP-130812-3,ZDB-CDT-050127-31,ZECO:0000155,none,none,,
ZDB-EXP-130813-5,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-130814-6,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-130814-7,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-130814-8,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-130814-9,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-130820-3,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-130821-10,ZDB-CDT-050823-4,ZECO:0000174,none,none,ZFA:0001058,
ZDB-EXP-130821-11,ZDB-CDT-050823-1,ZECO:0000106,none,none,562,
ZDB-EXP-130822-28,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:62882,
ZDB-EXP-130822-29,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:62882,
ZDB-EXP-130822-30,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:62882,
ZDB-EXP-130822-31,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:86290,
ZDB-EXP-130822-32,ZDB-CDT-050823-4,ZECO:0000229,none,none,,
ZDB-EXP-130822-6,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-130823-13,ZDB-CDT-050823-4,ZECO:0000229,none,none,,
ZDB-EXP-130823-19,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-130826-8,ZDB-CDT-050823-4,ZECO:0000229,none,none,,
ZDB-EXP-130826-9,ZDB-CDT-050823-4,ZECO:0000229,none,none,,
ZDB-EXP-130828-3,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:86290,
ZDB-EXP-130828-4,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:6067,
ZDB-EXP-130828-5,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:6067,
ZDB-EXP-130828-6,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:6067,
ZDB-EXP-130828-7,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:6067,
ZDB-EXP-130828-8,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:6067,
ZDB-EXP-130828-9,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:6067,
ZDB-EXP-130829-3,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:62882,
ZDB-EXP-130829-4,ZDB-CDT-070619-1,ZECO:0000102,none,none,CHEBI:86193,
ZDB-EXP-130829-4,ZDB-CDT-050823-4,ZECO:0000229,none,none,,
ZDB-EXP-130910-1,ZDB-CDT-050127-31,ZECO:0000154,none,none,,
ZDB-EXP-130910-3,ZDB-CDT-050127-31,ZECO:0000154,none,none,,
ZDB-EXP-130910-6,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-130925-2,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-130925-3,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-130925-4,ZDB-CDT-050127-25,ZECO:0000102,none,none,CHEBI:63449,
ZDB-EXP-130925-6,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-130925-6,ZDB-CDT-050127-25,ZECO:0000102,none,none,CHEBI:63449,
ZDB-EXP-131002-1,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-131002-2,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-131002-3,ZDB-CDT-050823-3,ZECO:0000236,none,none,,
ZDB-EXP-131002-4,ZDB-CDT-050823-3,ZECO:0000236,none,none,,
ZDB-EXP-131002-5,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-131002-7,ZDB-CDT-050823-3,ZECO:0000236,none,none,,
ZDB-EXP-131002-7,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:90620,
ZDB-EXP-131002-8,ZDB-CDT-050127-24,ZECO:0000238,none,none,CHEBI:90620,
ZDB-EXP-131004-14,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI 6909,
ZDB-EXP-131004-3,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-131004-8,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:73284,
ZDB-EXP-131007-1,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:23888,
ZDB-EXP-131008-6,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-131008-7,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:73284,
ZDB-EXP-131009-5,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-131009-6,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI 6909,
ZDB-EXP-131009-8,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:23888,
ZDB-EXP-131010-1,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:87359,
ZDB-EXP-131015-2,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:87359,
ZDB-EXP-131015-3,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-131016-2,ZDB-CDT-050127-20,ZECO:0000102,none,none,,
ZDB-EXP-131016-5,ZDB-CDT-050127-27,ZECO:0000150,none,none,,
ZDB-EXP-131017-10,ZDB-CDT-050127-23,ZECO:0000102,none,none,,
ZDB-EXP-131017-17,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:23888,
ZDB-EXP-131017-18,ZDB-CDT-050823-4,ZECO:0000229,none,none,ZFA:0000009,
ZDB-EXP-131017-3,ZDB-CDT-050127-23,ZECO:0000102,none,none,,
ZDB-EXP-131017-4,ZDB-CDT-050127-23,ZECO:0000102,none,none,,
ZDB-EXP-131017-6,ZDB-CDT-050127-23,ZECO:0000102,none,none,,
ZDB-EXP-131017-8,ZDB-CDT-050127-23,ZECO:0000102,none,none,,
ZDB-EXP-131017-9,ZDB-CDT-050127-23,ZECO:0000102,none,none,,
ZDB-EXP-131018-10,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:23888,
ZDB-EXP-131018-10,ZDB-CDT-050823-4,ZECO:0000171,none,none,ZFA:0000009,
ZDB-EXP-131018-8,ZDB-CDT-050127-3,ZECO:0000165,none,none,,
ZDB-EXP-131021-2,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:23888,
ZDB-EXP-131029-1,ZDB-CDT-050823-4,ZECO:0000170,none,none,ZFA:0009127,
ZDB-EXP-131030-7,ZDB-CDT-050823-4,ZECO:0000170,none,none,ZFA:0009127,
ZDB-EXP-131101-1,ZDB-CDT-050127-21,ZECO:0000102,none,none,,
ZDB-EXP-131101-2,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-131104-3,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:472805,
ZDB-EXP-131104-4,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:23888,
ZDB-EXP-131104-6,ZDB-CDT-050127-3,ZECO:0000165,none,none,,
ZDB-EXP-131104-7,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-131104-8,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-131105-1,ZDB-CDT-050823-4,ZECO:0000171,none,none,ZFA:0000009,
ZDB-EXP-131105-2,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-131105-2,ZDB-CDT-050823-4,ZECO:0000171,none,none,ZFA:0000009,
ZDB-EXP-131106-1,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-131111-1,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:44616,
ZDB-EXP-131111-2,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:44616,
ZDB-EXP-131113-7,ZDB-CDT-050127-20,ZECO:0000102,none,none,,
ZDB-EXP-131113-8,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:23888,
ZDB-EXP-131113-9,ZDB-CDT-050127-20,ZECO:0000102,none,none,,
ZDB-EXP-131114-1,ZDB-CDT-050127-21,ZECO:0000102,none,none,,
ZDB-EXP-131114-2,ZDB-CDT-050127-21,ZECO:0000102,none,none,,
ZDB-EXP-131120-11,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-131121-12,ZDB-CDT-131021-3,ZECO:0000155,none,none,,
ZDB-EXP-131122-13,ZDB-CDT-131021-3,ZECO:0000155,none,none,,
ZDB-EXP-131122-14,ZDB-CDT-131021-3,ZECO:0000155,none,none,,
ZDB-EXP-131122-15,ZDB-CDT-131021-3,ZECO:0000155,none,none,,
ZDB-EXP-131122-16,ZDB-CDT-131021-3,ZECO:0000155,none,none,,
ZDB-EXP-131122-20,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-131122-3,ZDB-CDT-131021-3,ZECO:0000155,none,none,,
ZDB-EXP-131122-4,ZDB-CDT-131021-3,ZECO:0000155,none,none,,
ZDB-EXP-131122-7,ZDB-CDT-100902-1,ZECO:0000232,none,none,237561,
ZDB-EXP-131126-13,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:23888,
ZDB-EXP-131127-15,ZDB-CDT-050127-16,ZECO:0000102,none,none,CHEBI:4021,
ZDB-EXP-131127-16,ZDB-CDT-050127-16,ZECO:0000102,none,none,CHEBI:4021,
ZDB-EXP-131204-12,ZDB-CDT-131021-3,ZECO:0000243,none,none,,
ZDB-EXP-131204-13,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI 6909,
ZDB-EXP-131209-22,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:23888,
ZDB-EXP-131210-6,ZDB-CDT-050127-27,ZECO:0000146,none,none,,
ZDB-EXP-131211-4,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-131211-5,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-131212-5,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-131213-11,ZDB-CDT-050823-1,ZECO:0000106,none,none,90371,
ZDB-EXP-131213-12,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:15367,
ZDB-EXP-131213-13,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:86195,
ZDB-EXP-131213-17,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:15367,
ZDB-EXP-131213-6,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-131213-7,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-131213-8,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-131216-4,ZDB-CDT-050823-1,ZECO:0000106,none,none,90371,
ZDB-EXP-131217-1,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:15367,
ZDB-EXP-131217-3,ZDB-CDT-050823-1,ZECO:0000106,none,none,90371,
ZDB-EXP-131217-5,ZDB-CDT-050823-1,ZECO:0000106,none,none,90371,
ZDB-EXP-131217-7,ZDB-CDT-050823-1,ZECO:0000106,none,none,90371,
ZDB-EXP-131219-8,ZDB-CDT-050127-11,ZECO:0000102,none,none,CHEBI:16236,
ZDB-EXP-131220-3,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-131220-4,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-131220-5,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-131220-6,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-131220-7,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-131223-7,ZDB-CDT-050823-4,ZECO:0000229,none,none,,
ZDB-EXP-131223-9,ZDB-CDT-050823-4,ZECO:0000229,none,none,,
ZDB-EXP-131227-5,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-131231-5,ZDB-CDT-050127-30,ZECO:0000214,none,none,,
ZDB-EXP-140102-17,ZDB-CDT-050127-27,ZECO:0000150,none,none,,
ZDB-EXP-140102-20,ZDB-CDT-050127-27,ZECO:0000150,none,none,,
ZDB-EXP-140102-21,ZDB-CDT-050127-27,ZECO:0000150,none,none,,
ZDB-EXP-140102-32,ZDB-CDT-050127-27,ZECO:0000150,none,none,,
ZDB-EXP-140102-33,ZDB-CDT-050127-27,ZECO:0000150,none,none,,
ZDB-EXP-140102-34,ZDB-CDT-050127-27,ZECO:0000150,none,none,,
ZDB-EXP-140102-35,ZDB-CDT-070619-1,ZECO:0000102,none,none,CHEBI:86193,
ZDB-EXP-140102-36,ZDB-CDT-070619-1,ZECO:0000102,none,none,CHEBI:86193,
ZDB-EXP-140102-37,ZDB-CDT-070619-1,ZECO:0000102,none,none,CHEBI:86193,
ZDB-EXP-140102-38,ZDB-CDT-070619-1,ZECO:0000102,none,none,CHEBI:86193,
ZDB-EXP-140102-42,ZDB-CDT-050127-27,ZECO:0000150,none,none,,
ZDB-EXP-140102-43,ZDB-CDT-050127-27,ZECO:0000150,none,none,,
ZDB-EXP-140102-44,ZDB-CDT-070619-1,ZECO:0000102,none,none,CHEBI:86193,
ZDB-EXP-140102-44,ZDB-CDT-050127-27,ZECO:0000150,none,none,,
ZDB-EXP-140102-45,ZDB-CDT-070619-1,ZECO:0000102,none,none,CHEBI:86193,
ZDB-EXP-140102-45,ZDB-CDT-050127-27,ZECO:0000150,none,none,,
ZDB-EXP-140107-1,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-140107-3,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-140115-1,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-140115-11,ZDB-CDT-050127-16,ZECO:0000102,none,none,CHEBI:4021,
ZDB-EXP-140115-12,ZDB-CDT-050127-16,ZECO:0000102,none,none,CHEBI:4021,
ZDB-EXP-140116-7,ZDB-CDT-050127-25,ZECO:0000102,none,none,CHEBI:63449,
ZDB-EXP-140117-4,ZDB-CDT-050823-4,ZECO:0000229,none,none,ZFA:0000477,
ZDB-EXP-140117-6,ZDB-CDT-070619-1,ZECO:0000102,none,none,CHEBI:86193,
ZDB-EXP-140121-4,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-140122-10,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-140122-12,ZDB-CDT-050127-15,ZECO:0000102,none,none,CHEBI:15367,
ZDB-EXP-140122-15,ZDB-CDT-130401-1,ZECO:0000102,none,none,CHEBI:86195,
ZDB-EXP-140122-16,ZDB-CDT-050127-25,ZECO:0000102,none,none,CHEBI:63449,
ZDB-EXP-140122-7,ZDB-CDT-050127-15,ZECO:0000102,none,none,CHEBI:15367,
ZDB-EXP-140122-8,ZDB-CDT-130401-1,ZECO:0000102,none,none,CHEBI:86195,
ZDB-EXP-140123-1,ZDB-CDT-070619-1,ZECO:0000102,none,none,CHEBI:86193,
ZDB-EXP-140123-3,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-140124-12,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-140127-11,ZDB-CDT-071227-2,ZECO:0000206,none,none,,
ZDB-EXP-140127-12,ZDB-CDT-071227-2,ZECO:0000198,none,none,,
ZDB-EXP-140127-14,ZDB-CDT-050127-2,ZECO:0000163,none,none,,
ZDB-EXP-140127-15,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-140128-5,ZDB-CDT-050127-27,ZECO:0000146,none,none,,
ZDB-EXP-140128-6,ZDB-CDT-050127-27,ZECO:0000146,none,none,,
ZDB-EXP-140128-7,ZDB-CDT-050127-27,ZECO:0000146,none,none,,
ZDB-EXP-140128-8,ZDB-CDT-050127-27,ZECO:0000146,none,none,,
ZDB-EXP-140129-7,ZDB-CDT-050127-27,ZECO:0000146,none,none,,
ZDB-EXP-140130-8,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-140203-6,ZDB-CDT-050823-6,ZECO:0000114,none,none,,
ZDB-EXP-140205-11,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-140205-5,ZDB-CDT-050127-30,ZECO:0000208,none,none,,
ZDB-EXP-140205-7,ZDB-CDT-050127-30,ZECO:0000208,none,none,,
ZDB-EXP-140206-12,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-140206-16,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:3160,
ZDB-EXP-140206-17,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:3160,
ZDB-EXP-140206-2,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-140207-21,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-140211-5,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-140211-6,ZDB-CDT-050127-3,ZECO:0000165,none,none,,
ZDB-EXP-140211-8,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-140211-9,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:131331,
ZDB-EXP-140212-1,ZDB-CDT-050823-2,ZECO:0000110,none,none,37124,
ZDB-EXP-140212-12,ZDB-CDT-050823-1,ZECO:0000106,none,none,,
ZDB-EXP-140212-14,ZDB-CDT-050823-2,ZECO:0000110,none,none,37124,
ZDB-EXP-140212-16,ZDB-CDT-050823-2,ZECO:0000110,none,none,37124,
ZDB-EXP-140212-18,ZDB-CDT-050823-2,ZECO:0000110,none,none,37124,
ZDB-EXP-140212-20,ZDB-CDT-050823-2,ZECO:0000110,none,none,37124,
ZDB-EXP-140212-23,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:2038,
ZDB-EXP-140212-26,ZDB-CDT-050823-4,ZECO:0000229,none,none,,
ZDB-EXP-140212-28,ZDB-CDT-050823-4,ZECO:0000229,none,none,,
ZDB-EXP-140212-6,ZDB-CDT-050823-2,ZECO:0000110,none,none,37124,
ZDB-EXP-140212-7,ZDB-CDT-050823-2,ZECO:0000110,none,none,37124,
ZDB-EXP-140212-8,ZDB-CDT-050823-1,ZECO:0000106,none,none,,
ZDB-EXP-140213-1,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:23888,
ZDB-EXP-140213-11,ZDB-CDT-091029-1,ZECO:0000102,none,none,CHEBI:9168,
ZDB-EXP-140213-12,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:23888,
ZDB-EXP-140213-17,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:23888,
ZDB-EXP-140213-18,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:23888,
ZDB-EXP-140213-2,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-140213-4,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:23888,
ZDB-EXP-140214-1,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-140214-2,ZDB-CDT-070619-1,ZECO:0000102,none,none,CHEBI:86193,
ZDB-EXP-140214-3,ZDB-CDT-070619-1,ZECO:0000102,none,none,CHEBI:86193,
ZDB-EXP-140214-3,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-140214-5,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:131331,
ZDB-EXP-140217-6,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-140217-8,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-140218-5,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:23888,
ZDB-EXP-140218-6,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:23888,
ZDB-EXP-140219-13,ZDB-CDT-050127-13,ZECO:0000102,none,none,CHEBI:16469,
ZDB-EXP-140219-2,ZDB-CDT-050127-11,ZECO:0000102,none,none,CHEBI:16236,
ZDB-EXP-140219-3,ZDB-CDT-050127-16,ZECO:0000102,none,none,CHEBI:4021,
ZDB-EXP-140219-6,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:23888,
ZDB-EXP-140219-8,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-140220-10,ZDB-CDT-050127-15,ZECO:0000102,none,none,CHEBI:15367,
ZDB-EXP-140220-11,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-140220-11,ZDB-CDT-050823-4,ZECO:0000181,none,none,ZFA:0000075,
ZDB-EXP-140220-12,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:23888,
ZDB-EXP-140220-13,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:23888,
ZDB-EXP-140220-13,ZDB-CDT-050823-4,ZECO:0000181,none,none,ZFA:0000075,
ZDB-EXP-140220-15,ZDB-CDT-050127-15,ZECO:0000102,none,none,CHEBI:15367,
ZDB-EXP-140220-16,ZDB-CDT-050127-15,ZECO:0000102,none,none,CHEBI:15367,
ZDB-EXP-140220-6,ZDB-CDT-050823-4,ZECO:0000181,none,none,ZFA:0000075,
ZDB-EXP-140224-13,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-140224-18,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-140225-1,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-140225-10,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-140225-12,ZDB-CDT-050823-4,ZECO:0000229,none,none,,
ZDB-EXP-140225-15,ZDB-CDT-050823-4,ZECO:0000229,none,none,,
ZDB-EXP-140225-6,ZDB-CDT-070619-1,ZECO:0000102,none,none,CHEBI:86193,
ZDB-EXP-140225-7,ZDB-CDT-050127-25,ZECO:0000102,none,none,CHEBI:63449,
ZDB-EXP-140225-8,ZDB-CDT-070619-1,ZECO:0000102,none,none,CHEBI:86193,
ZDB-EXP-140225-8,ZDB-CDT-050127-25,ZECO:0000102,none,none,CHEBI:63449,
ZDB-EXP-140226-10,ZDB-CDT-050127-16,ZECO:0000102,none,none,CHEBI:4021,
ZDB-EXP-140226-3,ZDB-CDT-050823-4,ZECO:0000229,none,none,,
ZDB-EXP-140226-4,ZDB-CDT-050823-4,ZECO:0000229,none,none,,
ZDB-EXP-140226-5,ZDB-CDT-050823-4,ZECO:0000229,none,none,,
ZDB-EXP-140226-6,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-140226-7,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-140227-10,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-140227-8,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-140228-1,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:23888,
ZDB-EXP-140228-11,ZDB-CDT-050127-30,ZECO:0000208,none,none,,
ZDB-EXP-140228-12,ZDB-CDT-050127-30,ZECO:0000208,none,none,,
ZDB-EXP-140228-14,ZDB-CDT-050127-30,ZECO:0000208,none,none,,
ZDB-EXP-140228-18,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-140228-4,ZDB-CDT-050823-4,ZECO:0000172,none,none,,
ZDB-EXP-140228-6,ZDB-CDT-050823-4,ZECO:0000172,none,none,,
ZDB-EXP-140228-7,ZDB-CDT-050823-4,ZECO:0000172,none,none,,
ZDB-EXP-140228-9,ZDB-CDT-050823-4,ZECO:0000172,none,none,,
ZDB-EXP-140303-16,ZDB-CDT-060517-1,ZECO:0000102,none,none,CHEBI:91083,
ZDB-EXP-140304-12,ZDB-CDT-050823-1,ZECO:0000106,none,none,,
ZDB-EXP-140304-14,ZDB-CDT-050823-1,ZECO:0000106,none,none,,
ZDB-EXP-140304-20,ZDB-CDT-050823-4,ZECO:0000229,none,none,,
ZDB-EXP-140304-28,ZDB-CDT-050823-4,ZECO:0000229,none,none,,
ZDB-EXP-140304-29,ZDB-CDT-050823-4,ZECO:0000229,none,none,,
ZDB-EXP-140304-30,ZDB-CDT-050823-4,ZECO:0000229,none,none,,
ZDB-EXP-140304-31,ZDB-CDT-050823-4,ZECO:0000229,none,none,,
ZDB-EXP-140304-33,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-140304-33,ZDB-CDT-050823-4,ZECO:0000229,none,none,,
ZDB-EXP-140304-35,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-140304-35,ZDB-CDT-050823-4,ZECO:0000229,none,none,,
ZDB-EXP-140304-37,ZDB-CDT-050823-4,ZECO:0000229,none,none,,
ZDB-EXP-140304-6,ZDB-CDT-050823-1,ZECO:0000106,none,none,,
ZDB-EXP-140305-19,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-140305-2,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:23888,
ZDB-EXP-140305-28,ZDB-CDT-050823-4,ZECO:0000229,none,none,,
ZDB-EXP-140305-3,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-140305-4,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-140305-5,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-140306-16,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-140306-18,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-140306-19,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-140306-21,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-140306-7,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-140306-7,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:23888,
ZDB-EXP-140306-9,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-140307-3,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
