GAF Load Error Summary
============================================================
Total errors: 198,120
Unique error categories: 963

Error Counts by Category
------------------------------------------------------------
  187,923  Duplicate annotation entry
       2  Cannot add root-term annotation GO:0003674 for marker 'dennd2db' as there are already non-root term annotations existent.
       2  Cannot add root-term annotation GO:0003674 for marker 'dipk1c' as there are already non-root term annotations existent.
       2  Cannot add root-term annotation GO:0003674 for marker 'dmac2l' as there are already non-root term annotations existent.
       2  Cannot add root-term annotation GO:0003674 for marker 'dynlt5' as there are already non-root term annotations existent.
       2  Cannot add root-term annotation GO:0003674 for marker 'egfem1' as there are already non-root term annotations existent.
       2  Cannot add root-term annotation GO:0003674 for marker 'firrm' as there are already non-root term annotations existent.
       2  Cannot add root-term annotation GO:0003674 for marker 'fkrp' as there are already non-root term annotations existent.
       2  Cannot add root-term annotation GO:0003674 for marker 'fktn' as there are already non-root term annotations existent.
       2  Cannot add root-term annotation GO:0003674 for marker 'flot2b' as there are already non-root term annotations existent.
       2  Cannot add root-term annotation GO:0003674 for marker 'gpank1' as there are already non-root term annotations existent.
       2  Cannot add root-term annotation GO:0003674 for marker 'hspb2' as there are already non-root term annotations existent.
       2  Cannot add root-term annotation GO:0003674 for marker 'im:6906574' as there are already non-root term annotations existent.
